z_obs pos_0[rad] pos_1[rad] mag_SDSS_u mag_SDSS_g mag_SDSS_r mag_SDSS_i mag_SDSS_z mag_J mag_H mag_K Mstar
0.718461 0.000289199984406 0.00141166633161 27.2358 27.0477 26.4883 25.8036 25.656 25.4131 25.242 25.2272 7.06718955332
0.659711 0.000320199984406 0.000675976331606 22.6301 22.2897 21.5289 20.7372 20.5397 20.2179 19.9686 19.9024 9.96384021423
0.659693 -3.94000155939e-05 -0.000989723668394 25.7048 25.2513 24.3471 23.4548 23.1243 22.6636 22.3773 22.2736 8.57855945715
0.688132 0.000315599984406 -0.00136982366839 27.1365 27.058 26.5705 25.904 25.7734 25.5742 25.4778 25.5238 6.48307724603
0.667615 0.000493199984406 -0.000921723668394 29.8101 28.3666 26.9782 25.9472 25.5174 25.0117 24.7731 24.6923 6.91348060623
0.65558 5.50999844061e-05 -0.000532323668394 26.5109 26.5489 26.2618 25.7248 25.62 25.4306 25.3243 25.3441 7.49250602557
0.710599 0.000279899984406 -0.000198523668394 24.7538 24.6205 24.0542 23.2962 23.0074 22.584 22.3134 22.223 9.03229244751
0.681865 9.48999844061e-05 -0.000464123668394 27.8206 27.1056 25.9712 24.9959 24.6599 24.2401 24.0317 23.9626 7.04122258912
0.710452 -0.000113800015594 -0.000667023668394 25.2858 24.8817 24.0779 23.2457 22.9691 22.5462 22.2376 22.1327 8.61735751901
0.699038 0.000267799984406 -0.000605023668394 27.1941 26.8826 26.2219 25.4885 25.2994 24.9967 24.7828 24.7394 7.01889136698
0.686425 0.000190499984406 1.99763316062e-05 26.1854 26.2039 25.8474 25.2663 25.1809 25.0217 24.9111 24.9456 7.48425932361
0.681785 -8.38000155939e-05 0.000344466331606 26.7969 26.571 25.9384 25.1729 24.9136 24.5435 24.3387 24.2736 7.40565663723
0.703636 -0.000379600015594 -0.000406523668394 25.3294 25.0037 24.3383 23.5961 23.3869 23.0521 22.8233 22.7561 8.47740094687
0.681977 -0.000217200015594 -0.000191423668394 24.8955 23.9559 22.6145 21.5293 21.0754 20.4758 20.0039 19.7357 10.4978757383
0.706973 1.23999844061e-05 -0.000181523668394 24.9156 24.7088 24.0699 23.3538 23.2753 23.147 23.0317 23.0805 7.89750735979
0.69149 0.000433599984406 -0.000707523668394 25.6554 25.2353 24.4001 23.5466 23.2261 22.7738 22.4922 22.3929 8.62859250334
0.655505 0.000138999984406 -0.000577423668394 27.1589 26.6683 25.8521 25.0515 24.7862 24.3644 24.0617 23.9556 7.52426045157
0.656224 0.000193999984406 -0.000426623668394 25.3864 25.2554 24.7282 24.0335 23.857 23.5719 23.3695 23.3285 7.88842019011
0.656195 0.000964099984406 -0.000106023668394 25.9435 25.3553 24.4503 23.6107 23.2805 22.7669 22.4028 22.2465 7.25710344941
0.655768 0.000960699984406 -0.000160723668394 28.6295 26.7349 25.1231 24.0038 23.5028 22.9117 22.5863 22.4669 7.38936837487
0.682726 0.000956199984406 -0.000296223668394 26.1471 26.1255 25.7463 25.1579 25.0642 24.9 24.7914 24.8171 7.73006286812
0.687773 0.000665299984406 -0.000530323668394 26.8454 26.7419 26.2089 25.513 25.3383 25.0751 24.9332 24.926 7.27092125878
0.707848 0.00130169998441 0.000126976331606 27.6714 27.4692 26.7519 25.9362 25.6464 25.2606 25.0644 25.0129 7.00649924163
0.656935 0.00119609998441 -0.000615623668394 27.1264 26.628 25.7878 24.9868 24.7469 24.3546 24.0677 23.9675 7.65553234674
0.659048 0.000873999984406 -0.000562123668394 25.8732 25.7582 25.2595 24.5741 24.3672 24.0528 23.8708 23.8219 7.83793606574
0.662633 0.000869299984406 -6.14236683938e-05 27.5183 26.7908 25.592 24.5913 24.2186 23.7469 23.4798 23.3803 6.8507152447
0.656141 0.000871199984406 -9.23668393828e-07 24.1524 24.3183 24.3439 24.0812 24.0478 23.9142 23.8301 23.835 7.16926237456
0.707658 0.00132379998441 0.000278326331606 26.4908 26.2603 25.552 24.7426 24.4485 24.0321 23.7853 23.7115 7.59081980218
0.655645 0.000809999984406 -0.000614823668394 28.8532 28.0193 26.7837 25.7739 25.3029 24.6405 24.1892 23.9993 7.51143383857
0.682753 0.00138949998441 -0.000702523668394 25.292 25.1402 24.5298 23.7672 23.5369 23.2001 23.001 22.951 8.51198568934
0.655916 0.000899699984406 -0.000633823668394 27.7503 27.2631 26.2949 25.3748 25.059 24.6422 24.4068 24.3298 6.66086092394
0.685401 0.00116099998441 -7.99236683938e-05 26.7415 26.5869 26.003 25.2726 25.0626 24.7604 24.5996 24.5735 6.99517192097
0.658773 0.00124379998441 -0.000538623668394 26.763 26.608 26.0702 25.3959 25.2799 25.0923 24.9729 25.0012 6.65366663458
0.668211 0.000759199984406 -0.000630823668394 27.4591 27.1106 26.2481 25.4175 25.2393 24.9972 24.8722 24.8997 6.87639429918
0.682021 0.000744899984406 -0.000603723668394 23.2118 23.1629 22.779 22.1893 22.0895 21.9019 21.7476 21.7407 9.32879536913
0.67249 0.000744099984406 -0.000128823668394 26.2836 26.2145 25.8474 25.2953 25.2534 25.1504 25.0542 25.1086 6.327293332
0.657327 0.00139759998441 -6.83236683938e-05 23.8776 23.4583 22.8445 22.2302 22.1535 21.9869 21.7931 21.7921 7.77719445111
0.698814 0.00127719998441 0.000157976331606 23.3244 23.076 22.431 21.6496 21.3733 20.9618 20.6863 20.5938 9.88686858255
0.658952 0.00108369998441 0.000708466331606 23.6753 23.5459 23.0728 22.4322 22.295 22.0601 21.8906 21.8635 8.82555234094
0.659576 0.000882299984406 0.00133191633161 27.4639 27.2142 26.5177 25.7476 25.5729 25.3301 25.204 25.2205 6.97236547829
0.694125 0.00115759998441 0.00129907633161 26.1764 25.9077 25.1571 24.3216 24.0373 23.6386 23.4065 23.3333 8.16021465672
0.655605 0.000950499984406 0.000729556331606 28.6232 27.9113 26.749 25.7729 25.4735 25.0947 24.8889 24.838 6.85535968859
0.658449 0.00131799998441 0.000572826331606 26.1488 26.1081 25.7192 25.1318 25.0393 24.8676 24.7467 24.7648 6.58264092816
0.717969 0.000829499984406 0.00120763633161 27.6168 26.7596 25.4948 24.4837 24.1076 23.5914 23.237 23.0939 8.17021461569
0.709781 0.000833499984406 0.00117170633161 25.7826 25.4163 24.6442 23.8233 23.5513 23.1435 22.8595 22.7679 8.38227969867
0.713401 0.000833599984406 0.000704026331606 27.0386 26.9567 26.4818 25.8101 25.588 25.2422 25.0281 24.972 7.07636783351
0.718145 0.000777999984406 0.00136129633161 24.4789 23.8899 22.968 22.0979 21.753 21.2171 20.7997 20.6231 9.87201520894
0.672238 0.00140369998441 0.000471716331606 27.127 26.6133 25.8916 25.1774 24.8682 24.3435 23.9165 23.7168 7.91679318164
0.690926 0.000830999984406 0.000194856331606 27.5507 27.1967 26.4628 25.6712 25.437 25.086 24.8663 24.7991 6.87350766958
0.668513 0.00100749998441 -0.000129023668394 26.3255 26.2731 25.851 25.2281 25.0846 24.8452 24.7019 24.6914 7.00688187802
0.657474 0.00112479998441 -0.000252623668394 28.0028 26.966 25.6633 24.6561 24.305 23.8784 23.6652 23.612 7.11594006106
0.660827 0.000972599984406 -2.81236683938e-05 29.9401 28.1686 26.6147 25.5038 25.016 24.4405 24.1321 24.0285 6.49154301827
0.711052 0.000970199984406 -7.87236683938e-05 26.0158 26.0034 25.6199 24.9907 24.7819 24.4605 24.2632 24.203 7.38929277592
0.660517 0.000975899984406 -0.000123123668394 27.8018 25.5273 23.7044 22.4759 21.8793 21.1455 20.655 20.4454 8.73365987766
0.65939 0.000928099984406 -0.000185523668394 26.3496 24.3246 22.6503 21.456 20.9088 20.2582 19.8715 19.7417 10.744873529
0.661134 0.00131699998441 -0.000258523668394 24.5543 24.459 23.8637 23.0734 22.7613 22.3355 22.0831 21.9911 9.31742708972
0.657939 0.000826599984406 -0.000605723668394 26.3256 24.3727 22.7162 21.5199 20.9724 20.3127 19.8849 19.7108 9.675790864
0.658419 0.00126639998441 -0.000536223668394 23.906 23.7446 23.3246 22.7129 22.5148 22.1766 21.938 21.8551 8.80167650976
0.691664 0.00133899998441 0.000191776331606 26.2181 26.0647 25.4515 24.7012 24.4588 24.1162 23.9429 23.9094 7.95332838162
0.682923 0.00133309998441 -0.000718223668394 26.1968 26.3287 26.2441 25.8757 25.9139 25.9427 25.9943 26.1699 7.20910510663
0.682317 0.00117649998441 -0.00123892366839 25.5194 25.3802 24.9175 24.259 24.0447 23.7028 23.469 23.3968 8.04174260641
0.701986 0.00138909998441 -0.00122832366839 24.0955 23.9979 23.5777 22.9584 22.8032 22.5258 22.3237 22.277 9.02792192295
0.682319 0.00108889998441 -0.000807523668394 26.8129 26.6728 26.2407 25.6528 25.5628 25.3864 25.2508 25.2639 6.80076384602
0.663024 0.00115579998441 -0.000742323668394 27.1109 26.9949 26.4252 25.6744 25.4404 25.1018 24.8912 24.8326 7.24043733105
0.656736 0.000842299984406 -0.000877823668394 29.6023 27.7874 26.2059 25.0883 24.5937 24.0085 23.6854 23.5714 7.88562224537
0.682019 0.000793899984406 -0.00128622366839 25.1569 24.7487 23.9831 23.1761 22.8895 22.4515 22.1443 22.0334 8.89742149896
0.659861 0.00135289998441 -0.000171523668394 25.4392 25.3539 24.8625 24.1732 23.9819 23.6972 23.5363 23.5032 8.04475059658
0.657254 0.000672399984406 -0.000389223668394 26.4876 24.6421 22.9769 21.822 21.3152 20.7028 20.3265 20.1789 10.1681429739
0.65814 0.000941199984406 -9.00236683938e-05 25.7691 23.9299 22.2361 21.0348 20.4787 19.7898 19.3129 19.1042 9.66475406657
0.660812 0.000793799984406 7.52763316062e-05 27.3467 25.5697 23.9492 22.8208 22.3139 21.7068 21.3571 21.2171 7.57506742896
0.655655 0.000807399984406 -9.90236683938e-05 22.3279 22.0513 21.4716 20.7694 20.5645 20.2153 19.9492 19.8617 10.1601285109
0.683844 0.00102519998441 -0.000646423668394 26.5274 26.4314 25.9155 25.2312 25.0587 24.7828 24.5992 24.5741 7.01890366327
0.655767 0.000762899984406 -0.000635923668394 24.6435 22.9678 21.3877 20.2464 19.777 19.216 18.8775 18.7564 10.7531471113
0.688207 0.000686599984406 -0.000598223668394 26.095 25.7295 24.9519 24.1304 23.8526 23.4525 23.1999 23.1139 8.33593424622
0.655882 0.000676399984406 -0.000413823668394 28.0562 26.0468 24.4049 23.2505 22.7277 22.1103 21.7475 21.616 8.90944785192
0.6603 0.00104699998441 -0.000420623668394 28.5382 26.537 24.8762 23.7048 23.1573 22.4867 22.0471 21.8503 7.40986054781
0.681751 0.00106979998441 -0.000949823668394 26.15 25.6588 24.9383 24.2583 24.1111 23.8436 23.5911 23.5444 6.9743625662
0.681799 0.00107209998441 -0.000923623668394 25.8674 25.8335 25.458 24.8685 24.771 24.5985 24.4948 24.5307 7.14725049611
0.656148 0.00106889998441 -0.000732223668394 26.616 26.2363 25.3046 24.3956 24.1098 23.7446 23.558 23.5138 6.88750022722
0.682165 0.00128329998441 -0.00130502366839 26.1196 26.0454 25.534 24.8476 24.6751 24.4043 24.2323 24.2146 7.7999161004
0.718712 0.00120549998441 -0.00137622366839 25.8733 25.3657 24.5398 23.719 23.4426 23.0433 22.7896 22.7079 8.19853457919
0.658726 0.000963599984406 -0.000741623668394 29.7576 28.4055 27.0048 25.9668 25.5507 25.0577 24.8268 24.7446 7.08821098651
0.718307 0.000884199984406 -0.00110752366839 28.4984 27.6769 26.3985 25.4122 25.0669 24.5048 23.9935 23.7394 8.27636297781
0.656787 0.000941899984406 -2.22236683938e-05 25.6699 25.2128 24.2631 23.3422 23.0307 22.5991 22.3187 22.2239 7.94097598713
0.718671 0.00103959998441 0.000990776331606 27.0033 26.5312 25.8191 25.1471 25.0412 24.8278 24.6093 24.5976 6.54604437277
0.718583 0.000680399984406 0.00113782633161 27.1151 26.8756 26.1513 25.3324 25.0613 24.682 24.4619 24.3983 7.50388991991
0.65551 0.000677099984406 0.000397986331606 27.6451 27.3919 26.7119 25.9284 25.6737 25.3152 25.116 25.0632 6.72288267958
0.699098 0.00128329998441 0.000391076331606 24.7337 24.6268 24.1958 23.5538 23.3496 23.0146 22.784 22.712 8.56229964478
0.701518 0.000869199984406 0.000862396331606 26.7528 26.5452 25.8319 25.038 24.8196 24.514 24.3365 24.3134 7.45662685022
0.710101 0.000865499984406 0.000712396331606 26.0229 25.8648 25.2328 24.4725 24.2725 23.9876 23.8365 23.8197 7.96795429669
0.65684 0.000806299984406 0.00102900633161 25.9682 25.9183 25.4929 24.8545 24.705 24.4594 24.2909 24.2675 7.38535286944
0.671929 0.00134489998441 0.00112524633161 26.7152 26.7091 26.3229 25.7196 25.6218 25.463 25.3861 25.4496 6.78082962907
0.707669 0.00126949998441 0.000423116331606 24.5699 23.9489 23.0129 22.1411 21.7718 21.2088 20.7938 20.6155 9.77803630705
0.701683 0.000946099984406 0.000966016331606 24.4809 24.135 23.3911 22.6016 22.4218 22.1465 21.9502 21.9097 9.25080181164
0.589366 -0.000168600015594 -0.00110282366839 24.6164 24.4236 23.6962 23.309 23.1806 22.9607 22.8452 22.8257 8.34163370657
0.578637 0.000443999984406 -0.00123992366839 24.8131 24.2099 23.2431 22.6304 22.3221 21.8377 21.5329 21.4039 8.96819620362
0.539365 0.000451999984406 -0.00129232366839 26.9257 26.8007 26.0663 25.7437 25.6792 25.5753 25.5967 25.6952 6.87330829992
0.561608 0.000236899984406 -0.000869923668394 25.9142 25.4694 24.4865 23.8566 23.5758 23.1947 23.0179 22.9507 8.08778916369
0.55958 0.000245799984406 -0.00110882366839 26.8796 26.7478 26.0416 25.7332 25.6753 25.5666 25.5424 25.602 6.73199847824
0.538332 0.000562699984406 -0.00129672366839 28.505 27.6066 26.2906 25.7228 25.537 25.2861 25.1855 25.1682 6.27513081135
0.538436 0.000560199984406 -0.00126612366839 26.9333 26.5149 25.6127 25.1326 24.9488 24.6675 24.5323 24.4882 6.52399095931
0.545419 0.000556199984406 -0.000963623668394 26.5451 26.456 25.8205 25.3866 25.187 24.8941 24.7555 24.7155 7.12641064515
0.591633 4.18999844061e-05 -0.000971023668394 26.36 26.289 25.6653 25.3258 25.2147 25.0324 24.9669 24.9794 6.87524710918
0.537707 -0.000208500015594 -0.00108302366839 26.8928 26.3692 25.4257 24.8872 24.6444 24.2642 24.041 23.9575 7.54015387679
0.560035 -0.000376300015594 -0.00121902366839 24.5857 24.3852 23.6235 23.1783 23.0064 22.7501 22.627 22.5911 8.33739171323
0.54717 0.000501999984406 -0.000886523668394 25.3083 24.5594 23.4842 22.8506 22.5383 22.0654 21.7884 21.6673 8.67308319955
0.529687 0.000537299984406 -0.00122872366839 23.192 23.0777 22.5182 22.252 22.1962 22.0678 21.9752 21.9799 8.20372723447
0.577081 -0.000165500015594 -0.000885423668394 24.0403 23.7548 22.9353 22.444 22.2467 21.9408 21.7803 21.7276 8.67038948166
0.585759 0.000507199984406 0.000984076331606 29.5417 27.9271 26.4839 25.66 25.2888 24.8109 24.5954 24.5162 7.44839913589
0.584495 -0.000408100015594 0.000722066331606 27.4374 25.8089 24.3149 23.362 22.9067 22.307 21.9651 21.8373 8.23441427442
0.585876 0.000576099984406 0.00114121633161 29.2705 28.1049 26.7237 25.9436 25.5081 24.8214 24.3487 24.0966 7.02521696404
0.554562 0.000113399984406 0.000817936331606 28.315 27.4287 26.2501 25.5704 25.2713 24.9066 24.7812 24.7278 6.78693392344
0.586328 -6.56000155939e-05 0.000594996331606 26.422 26.3771 25.7451 25.4951 25.496 25.4774 25.5237 25.6623 6.63167956952
0.547234 0.000497099984406 0.000861246331606 24.601 24.4268 23.6932 23.246 23.0681 22.7921 22.6454 22.6012 8.56823780221
0.540892 0.000598599984406 0.00115517633161 25.769 25.369 24.4266 23.9044 23.7006 23.3909 23.2231 23.1685 8.18585863576
0.58687 -0.000433600015594 0.000810156331606 28.3616 26.5955 25.153 24.3367 23.9725 23.5236 23.3179 23.2282 8.61474848067
0.540388 -0.000189600015594 3.90763316062e-05 27.4025 26.4768 25.2138 24.5289 24.2232 23.7851 23.5388 23.432 7.46066272707
0.544649 2.15999844061e-05 -0.000348023668394 24.3312 24.1248 23.5205 23.1959 23.0827 22.8648 22.7169 22.6799 7.99928822721
0.546167 2.28999844061e-05 -0.000149123668394 23.4654 22.5802 21.4217 20.725 20.4006 19.9219 19.6134 19.4964 10.0511963969
0.544399 1.59999844061e-05 8.03763316062e-05 27.2332 26.2997 25.0676 24.3608 24.0226 23.5407 23.2727 23.1489 7.78209845428
0.58917 0.000603399984406 0.000335876331606 26.8506 26.2262 25.0905 24.4727 24.2265 23.8807 23.7111 23.6505 7.66678297795
0.542486 -0.000305000015594 -0.000304723668394 26.9107 25.9707 24.7072 24.0347 23.7188 23.2369 22.9478 22.8112 8.26536992554
0.550451 -0.000425400015594 0.00108927633161 26.0202 25.8111 25.0414 24.6079 24.4461 24.1951 24.0778 24.0471 7.30966296289
0.554493 0.000554199984406 0.000482116331606 27.5255 26.8443 25.6756 25.09 24.8751 24.5878 24.4683 24.4291 7.15950795576
0.554899 -0.000426300015594 0.00121382633161 26.2291 25.9977 25.2341 24.8099 24.6527 24.396 24.2597 24.2273 7.01510984475
0.546768 0.000311299984406 0.000785486331606 29.0206 27.2351 25.776 24.9574 24.581 24.1154 23.8987 23.804 7.67787150516
0.543657 0.000428899984406 0.000392716331606 25.6402 24.5514 23.2188 22.4817 22.1323 21.5798 21.1323 20.8447 9.99039077662
0.592139 2.75999844061e-05 0.00119846633161 26.2038 26.0641 25.369 24.8588 24.6182 24.2866 24.1304 24.0679 7.46565550165
0.584911 3.39999844061e-05 0.000900766331606 28.5884 26.2239 24.6662 23.7155 23.2627 22.6876 22.3904 22.2739 8.30251583572
0.545208 0.000552299984406 0.00141994633161 23.5931 22.9685 21.911 21.2322 20.9172 20.476 20.2362 20.1429 9.97459199554
0.584038 -0.000441100015594 0.000795866331606 29.4048 27.7003 26.2696 25.4793 25.1319 24.7098 24.5227 24.437 7.06998106655
0.588784 0.000463199984406 0.00115073633161 25.4583 24.7506 23.695 23.0726 22.7679 22.2887 21.9971 21.8696 9.05139239489
0.588689 0.000464699984406 0.00104602633161 26.8873 26.249 25.1787 24.5597 24.291 23.9241 23.7558 23.6849 7.14848080435
0.592308 -5.44000155939e-05 0.00128717633161 23.7306 23.3302 22.521 22.0422 21.8293 21.4603 21.2176 21.1252 9.39675655972
0.592754 -0.000209200015594 0.000842926331606 26.4169 25.9695 24.9935 24.4233 24.1787 23.8599 23.7339 23.6887 7.43359620837
0.544125 -0.000273400015594 -4.97236683938e-05 25.8496 23.7972 22.3023 21.3398 20.8962 20.3293 20.0489 19.9576 11.0753057082
0.545583 0.000594599984406 0.000348066331606 26.4469 25.3468 24.0556 23.2377 22.8345 22.2851 21.9879 21.8639 8.01882805925
0.544355 0.000286999984406 -0.000667823668394 27.4 26.2417 24.8723 24.1796 23.8977 23.5344 23.3621 23.2925 7.03967692177
0.54982 0.000289699984406 6.12763316062e-05 25.6513 24.9457 23.9124 23.3372 23.0534 22.5766 22.2643 22.1248 8.65215401489
0.577414 4.88999844061e-05 -0.000489623668394 26.8206 26.6881 25.9689 25.5649 25.4074 25.1807 25.1131 25.1198 7.27660164092
0.542398 4.59999844061e-05 4.86763316062e-05 27.7919 26.9709 25.7724 25.1197 24.8306 24.4706 24.347 24.3026 7.8258997706
0.585587 0.000647099984406 -0.000384723668394 26.4323 26.1576 25.3031 24.7654 24.5293 24.1897 24.0158 23.958 7.62841460198
0.58523 0.000522499984406 0.000221826331606 24.4533 24.2263 23.4793 23.0799 22.9397 22.6908 22.5492 22.5185 8.20490338768
0.57691 0.000537899984406 7.17633160617e-06 25.5196 25.2591 24.5625 24.2378 24.1446 23.9539 23.8332 23.824 7.42026968818
0.55 0.000521599984406 -0.000169523668394 24.3424 24.2542 23.6979 23.4036 23.3227 23.1721 23.0854 23.081 7.3065090371
0.543026 -3.92000155939e-05 0.000233206331606 26.1706 26.2379 25.8144 25.5972 25.5594 25.4739 25.482 25.5561 7.2922677144
0.542619 -3.95000155939e-05 0.000205226331606 25.5483 25.1774 24.3269 23.8227 23.6096 23.2789 23.092 23.0239 7.82396129822
0.592367 -0.000170400015594 0.000209736331606 25.6214 25.1551 24.1831 23.5447 23.248 22.8091 22.5565 22.4655 8.38035160203
0.593288 0.000160299984406 -0.000468623668394 23.7548 23.6561 23.0246 22.6385 22.4914 22.2353 22.0771 22.0366 9.06288349802
0.531034 0.000159799984406 -0.000663023668394 27.3904 26.9583 26.0125 25.4685 25.2395 24.9087 24.7417 24.6811 6.88627460747
0.591157 0.000385299984406 -0.000576923668394 27.1956 26.5657 25.4536 24.8445 24.5986 24.2763 24.1496 24.1003 7.06513269971
0.591513 -0.000282000015594 -0.000460023668394 26.014 25.3676 24.3582 23.7643 23.474 22.9981 22.6964 22.5751 8.24888015158
0.54557 -0.000292600015594 -6.32236683938e-05 25.8436 23.2833 21.684 20.6453 20.1695 19.5622 19.178 19.0461 7.81328861029
0.564692 0.000638999984406 -0.000336923668394 27.4452 27.0686 26.1887 25.6905 25.487 25.1965 25.0778 25.0399 6.65891084314
0.58513 0.000626699984406 -0.000390223668394 29.1183 27.6081 26.244 25.467 25.1138 24.6901 24.5146 24.4426 7.69942725179
0.544778 0.000492599984406 -0.000644423668394 24.0383 23.6104 22.7304 22.185 21.9386 21.5371 21.2853 21.1912 9.00752021074
0.54791 0.000392199984406 -0.000663523668394 23.8869 22.9979 21.8319 21.1759 20.8156 20.1823 19.7023 19.4694 10.1289812414
0.530252 0.000600899984406 -0.000642323668394 25.3978 25.2713 24.5421 24.1117 23.946 23.6915 23.5794 23.5473 7.85610842066
0.547787 0.000279099984406 -6.09236683938e-05 24.6351 24.1889 23.2696 22.6573 22.3668 21.9327 21.6871 21.588 8.88497281866
0.58241 0.000267399984406 -0.000661523668394 27.2208 26.9711 26.2332 25.7533 25.5304 25.1968 25.0243 24.9617 6.95472319202
0.544971 -0.000366800015594 -4.96236683938e-05 25.8592 24.8092 23.4574 22.8151 22.5251 22.0553 21.738 21.5967 8.09911260327
0.584382 0.000463099984406 -0.000395523668394 24.2914 23.801 22.8907 22.3575 22.1209 21.7472 21.5264 21.4327 9.26405901863
0.591094 -0.000276300015594 -0.000526623668394 25.0923 24.8146 24.0707 23.5615 23.3175 22.9235 22.6879 22.6085 8.28678800984
0.544884 0.000275499984406 0.00132135633161 27.0475 26.8289 26.0617 25.5913 25.391 25.1045 24.985 24.9483 6.92646771969
0.540633 0.000270799984406 0.000894526331606 26.7013 26.1846 25.2064 24.5889 24.3017 23.9018 23.7024 23.6178 6.81463001144
0.587894 -0.000140600015594 0.000864146331606 27.6088 27.0379 25.9292 25.4168 25.2459 25.0026 24.9053 24.8925 6.46264227353
0.54335 -0.000261200015594 0.000502296331606 25.5374 25.3972 24.732 24.3943 24.2966 24.1127 24.0109 24.0073 7.24989134251
0.55053 -0.000159900015594 0.00129614633161 23.6222 22.8827 21.7736 21.0806 20.7422 20.2303 19.9056 19.7712 9.98684057171
0.582037 -0.000152500015594 0.000567276331606 25.5297 24.8302 23.5942 23.1024 22.9507 22.7305 22.6656 22.6751 8.58089986098
